Timestamp;net_out
2016-11-26 22:11:00;23.6666666667
2016-11-26 22:12:00;203.716666667
2016-11-26 22:13:00;203.466666667
2016-11-26 22:14:00;208.266666667
2016-11-26 22:15:00;217.566666667
2016-11-26 22:16:00;247.55
2016-11-26 22:17:00;321.466666667
2016-11-26 22:18:00;317.133333333
2016-11-26 22:19:00;212.633333333
2016-11-26 22:20:00;260.95
2016-11-26 22:21:00;252.283333333
2016-11-26 22:22:00;110.35
2016-11-26 22:23:00;107.633333333
2016-11-26 22:24:00;91.4333333333
2016-11-26 22:25:00;106.283333333
2016-11-26 22:26:00;83.95
2016-11-26 22:27:00;5.48333333333
2016-11-26 22:28:00;2.28333333333
2016-11-26 22:29:00;19.65
2016-11-26 22:30:00;51.4
2016-11-26 22:31:00;37.8166666667
2016-11-26 22:32:00;92.2
2016-11-26 22:33:00;203.233333333
2016-11-26 22:34:00;213.583333333
2016-11-26 22:35:00;214.266666667
2016-11-26 22:36:00;216.533333333
2016-11-26 22:37:00;273.866666667
2016-11-26 22:38:00;315.416666667
2016-11-26 22:39:00;330.783333333
2016-11-26 22:40:00;321.666666667
2016-11-26 22:41:00;334.733333333
2016-11-26 22:42:00;325.6
2016-11-26 22:43:00;229.7
2016-11-26 22:44:00;181.5
2016-11-26 22:45:00;99.4166666667
2016-11-26 22:46:00;101.0
2016-11-26 22:47:00;117.383333333
2016-11-26 22:48:00;98.7166666667
2016-11-26 22:49:00;71.6
2016-11-26 22:50:00;91.45
2016-11-26 22:51:00;209.5
2016-11-26 22:52:00;213.116666667
2016-11-26 22:53:00;203.4
2016-11-26 22:54:00;209.75
2016-11-26 22:55:00;276.35
2016-11-26 22:56:00;318.533333333
2016-11-26 22:57:00;324.766666667
2016-11-26 22:58:00;329.033333333
2016-11-26 22:59:00;339.75
2016-11-26 23:00:00;313.0
2016-11-26 23:01:00;230.8
2016-11-26 23:02:00;227.3
2016-11-26 23:03:00;235.016666667
2016-11-26 23:04:00;232.3
2016-11-26 23:05:00;258.083333333
2016-11-26 23:06:00;231.866666667
2016-11-26 23:07:00;228.133333333
2016-11-26 23:08:00;228.616666667
2016-11-26 23:09:00;242.666666667
2016-11-26 23:10:00;218.4
2016-11-26 23:11:00;96.3166666667
2016-11-26 23:12:00;97.2833333333
2016-11-26 23:13:00;99.8666666667
2016-11-26 23:14:00;105.3
2016-11-26 23:15:00;95.0833333333
2016-11-26 23:16:00;51.4833333333
2016-11-26 23:17:00;204.733333333
2016-11-26 23:18:00;207.85
2016-11-26 23:19:00;221.016666667
2016-11-26 23:20:00;222.016666667
2016-11-26 23:21:00;257.7
2016-11-26 23:22:00;321.983333333
2016-11-26 23:23:00;313.316666667
2016-11-26 23:24:00;330.95
2016-11-26 23:25:00;342.3
2016-11-26 23:26:00;173.8
2016-11-26 23:27:00;102.333333333
2016-11-26 23:28:00;97.9
2016-11-26 23:29:00;104.033333333
2016-11-26 23:30:00;104.0
2016-11-26 23:31:00;41.65
2016-11-26 23:32:00;2.15
2016-11-26 23:33:00;2.86666666667
2016-11-26 23:34:00;1.5
2016-11-26 23:35:00;2.6
2016-11-26 23:36:00;10.9
2016-11-26 23:37:00;2.8
2016-11-26 23:38:00;1.75
2016-11-26 23:39:00;2.88333333333
2016-11-26 23:40:00;1.9
2016-11-26 23:41:00;11.7166666667
2016-11-26 23:42:00;1.86666666667
2016-11-26 23:43:00;2.65
2016-11-26 23:44:00;1.83333333333
2016-11-26 23:45:00;5.43333333333
2016-11-26 23:46:00;7.86666666667
2016-11-26 23:47:00;2.95
2016-11-26 23:48:00;1.7
2016-11-26 23:49:00;2.61666666667
2016-11-26 23:50:00;9.98333333333
2016-11-26 23:51:00;2.18333333333
2016-11-26 23:52:00;2.23333333333
2016-11-26 23:53:00;2.1
2016-11-26 23:54:00;2.5
2016-11-26 23:55:00;9.71666666667
2016-11-26 23:56:00;2.63333333333
2016-11-26 23:57:00;1.7
2016-11-26 23:58:00;2.51666666667
2016-11-26 23:59:00;1.83333333333
2016-11-27 00:00:00;10.2333333333
2016-11-27 00:01:00;1.93333333333
2016-11-27 00:02:00;2.51666666667
2016-11-27 00:03:00;1.7
2016-11-27 00:04:00;2.43333333333
